ID,Education,JoiningYear,City,PaymentTier,Age,Gender,EverBenched,ExperienceInCurrentDomain,LeaveOrNot
964,Bachelors,2014,Pune,3,25,Male,No,3,0
1590,Bachelors,2014,Bangalore,3,25,Male,No,3,0
1472,Bachelors,2015,Pune,2,27,Female,No,5,1
1802,Bachelors,2012,Bangalore,3,27,Male,No,5,0
1705,Bachelors,2012,Bangalore,3,26,Male,No,4,0
1929,Bachelors,2016,New Delhi,3,28,Male,No,0,0
2623,Bachelors,2018,New Delhi,3,29,Female,No,2,1
2567,Bachelors,2013,Bangalore,3,26,Female,No,4,0
2539,Bachelors,2015,Bangalore,3,28,Female,No,0,0
3567,Masters,2017,Bangalore,2,39,Female,No,2,1
2355,Masters,2017,New Delhi,2,26,Female,Yes,4,1
1175,Bachelors,2012,Bangalore,3,25,Male,No,3,1
2683,Bachelors,2014,Bangalore,3,27,Female,No,5,0
1527,Bachelors,2015,Pune,2,25,Female,No,3,1
1460,Bachelors,2017,Bangalore,3,24,Male,No,2,0
3511,Bachelors,2013,New Delhi,3,41,Female,No,1,0
4500,Bachelors,2017,Pune,2,33,Female,No,2,1
2927,Bachelors,2015,Bangalore,3,29,Male,No,5,0
3969,Bachelors,2017,Bangalore,3,39,Male,No,5,0
1379,PHD,2018,Bangalore,3,27,Female,No,5,1
4325,Bachelors,2014,Bangalore,3,28,Female,No,3,0
66,Bachelors,2018,Bangalore,3,40,Male,No,1,1
2928,Bachelors,2017,New Delhi,3,30,Female,No,3,0
1795,Bachelors,2013,Bangalore,3,26,Female,No,4,0
2673,Masters,2017,New Delhi,2,29,Male,No,1,0
2270,Bachelors,2013,Bangalore,3,27,Male,No,5,1
1737,Bachelors,2013,Bangalore,1,24,Female,No,2,1
2532,Bachelors,2014,Pune,3,26,Female,No,4,1
391,Bachelors,2013,Bangalore,3,24,Male,No,2,0
3920,Bachelors,2015,Bangalore,3,31,Male,No,1,1
221,Bachelors,2016,Bangalore,3,25,Male,No,3,1
3184,Bachelors,2017,Pune,3,34,Female,No,1,1
1745,Bachelors,2013,Bangalore,3,26,Female,No,4,0
1828,Bachelors,2014,Pune,3,28,Male,No,0,0
754,Bachelors,2012,Bangalore,3,28,Female,No,2,0
3329,Bachelors,2016,Bangalore,3,41,Male,No,1,1
3180,Bachelors,2014,Pune,3,41,Male,No,2,0
2394,Masters,2017,New Delhi,2,28,Female,No,2,0
1687,Bachelors,2018,Bangalore,3,25,Female,No,3,1
1766,Bachelors,2015,Pune,3,28,Male,No,2,0
4327,Bachelors,2014,Bangalore,3,38,Male,No,3,0
1664,Masters,2014,New Delhi,3,25,Female,No,3,0
4026,Bachelors,2016,Bangalore,3,22,Male,No,0,0
1780,Masters,2012,New Delhi,3,25,Male,No,3,1
4505,Masters,2012,New Delhi,3,37,Male,No,4,0
1165,Bachelors,2017,Pune,3,24,Male,No,2,0
3147,Bachelors,2014,Bangalore,1,39,Male,No,5,0
2208,Bachelors,2015,Bangalore,3,29,Male,Yes,1,0
3379,Masters,2013,New Delhi,2,32,Male,No,2,1
3785,Bachelors,2012,Pune,3,39,Male,No,5,0
782,Bachelors,2013,Bangalore,3,26,Male,No,4,0
1888,Bachelors,2017,Pune,3,26,Male,Yes,4,0
714,Bachelors,2016,Pune,2,27,Female,No,5,1
2496,Masters,2012,New Delhi,3,30,Male,No,2,0
3330,Bachelors,2017,Bangalore,3,32,Male,No,5,0
1628,Bachelors,2017,Bangalore,3,26,Male,No,4,1
2182,PHD,2017,Bangalore,3,27,Male,No,5,0
701,Masters,2017,New Delhi,2,26,Female,No,4,0
529,Bachelors,2016,Bangalore,3,28,Male,No,2,0
1672,Bachelors,2017,Bangalore,3,24,Female,No,2,1
2522,Masters,2017,New Delhi,2,27,Male,No,5,1
762,Bachelors,2016,Bangalore,3,28,Male,No,3,0
2552,Bachelors,2017,Pune,2,28,Male,No,3,0
3264,Bachelors,2012,Pune,3,31,Female,No,5,0
4416,Bachelors,2016,Bangalore,3,31,Male,No,5,0
2074,Masters,2017,Pune,2,29,Female,No,2,0
3859,Bachelors,2015,Pune,2,39,Female,No,5,1
3488,Masters,2014,Pune,3,36,Female,No,2,0
4252,Bachelors,2014,Bangalore,3,39,Female,No,1,0
4340,Bachelors,2014,New Delhi,1,28,Female,No,5,0
1809,Masters,2014,Bangalore,3,28,Female,No,3,1
2636,Bachelors,2012,Bangalore,3,29,Male,No,2,1
984,Bachelors,2013,Bangalore,3,24,Male,No,2,0
633,Masters,2012,Pune,3,27,Male,No,5,1
3938,Bachelors,2017,New Delhi,3,33,Male,No,5,0
2061,Bachelors,2017,New Delhi,3,26,Male,No,4,0
1004,Bachelors,2012,New Delhi,3,27,Female,No,5,0
3818,Bachelors,2012,Pune,3,40,Male,No,3,0
2402,Bachelors,2012,Bangalore,3,28,Female,No,1,0
4142,Bachelors,2015,Pune,2,40,Female,Yes,0,1
2905,Masters,2016,New Delhi,3,29,Female,No,1,1
1635,Bachelors,2015,Pune,3,25,Female,No,3,1
1625,Masters,2015,Bangalore,2,27,Female,No,5,1
2796,Bachelors,2018,Bangalore,3,27,Male,No,5,1
630,Bachelors,2013,Bangalore,3,25,Male,Yes,3,0
3070,Bachelors,2016,Bangalore,3,33,Male,No,1,1
3109,Bachelors,2013,Bangalore,3,31,Female,Yes,3,1
4582,Bachelors,2018,Bangalore,3,26,Male,No,4,1
4030,Bachelors,2014,Pune,2,32,Male,No,3,1
56,PHD,2013,New Delhi,3,28,Male,No,2,0
854,Masters,2017,New Delhi,2,25,Female,No,3,1
4609,Bachelors,2015,Bangalore,3,39,Male,No,2,0
2685,Bachelors,2013,New Delhi,3,29,Female,No,2,0
2501,Bachelors,2015,Pune,3,29,Female,No,3,1
2263,Bachelors,2013,Bangalore,3,26,Male,No,4,0
2484,Bachelors,2013,Bangalore,3,30,Female,No,2,1
3283,Bachelors,2014,Bangalore,3,39,Male,No,5,0
2556,Bachelors,2015,Bangalore,3,26,Male,No,4,0
3090,Bachelors,2012,Pune,3,34,Male,No,2,0
1977,Masters,2018,New Delhi,3,28,Male,Yes,2,1
1685,Bachelors,2012,Bangalore,3,25,Male,No,3,0
3083,Bachelors,2015,Pune,2,35,Female,Yes,4,1
1430,Bachelors,2015,Bangalore,3,28,Male,No,0,1
808,PHD,2015,New Delhi,3,28,Female,No,1,0
212,Masters,2017,Pune,2,27,Female,No,5,0
522,Masters,2015,Pune,2,24,Female,No,2,0
3722,Masters,2014,New Delhi,3,32,Female,No,5,0
67,PHD,2013,Bangalore,3,26,Male,No,4,0
352,Bachelors,2016,Bangalore,3,25,Male,No,3,1
4546,Bachelors,2015,Bangalore,3,38,Female,No,2,0
2866,Bachelors,2014,Pune,3,29,Female,No,4,1
4467,Bachelors,2017,New Delhi,2,40,Male,No,5,0
3800,Bachelors,2016,Bangalore,1,38,Male,No,3,0
1507,Bachelors,2013,Bangalore,3,24,Male,Yes,2,0
1572,Bachelors,2012,Bangalore,1,28,Male,No,3,0
1818,Bachelors,2017,Bangalore,3,24,Female,No,2,0
3151,Bachelors,2012,Bangalore,3,34,Male,No,4,0
3807,Bachelors,2012,Bangalore,3,40,Male,Yes,2,0
1598,Bachelors,2015,Pune,2,28,Female,No,5,1
4519,Bachelors,2013,Pune,3,31,Male,No,2,0
2116,Masters,2016,New Delhi,3,26,Female,No,4,0
2946,Bachelors,2012,Pune,2,27,Female,No,5,1
169,Bachelors,2015,Bangalore,3,28,Male,No,3,0
298,Bachelors,2016,Bangalore,3,24,Female,No,2,1
1536,Bachelors,2015,Pune,2,25,Female,Yes,3,1
1774,Bachelors,2013,Pune,3,26,Male,No,4,0
1226,Masters,2018,Pune,3,28,Male,No,2,1
700,Masters,2017,Pune,1,24,Male,No,2,0
2151,Bachelors,2016,Bangalore,3,29,Male,No,2,0
3930,Bachelors,2015,Bangalore,3,38,Male,No,1,0
139,Bachelors,2017,New Delhi,3,28,Male,No,2,0
2813,Bachelors,2015,Pune,2,28,Female,No,3,1
3256,Masters,2015,New Delhi,3,38,Female,No,0,0
4045,Bachelors,2016,Bangalore,3,24,Male,No,2,0
3961,Bachelors,2016,Bangalore,3,39,Male,No,7,0
115,Masters,2017,New Delhi,2,28,Male,No,2,0
2500,Bachelors,2012,Pune,3,26,Male,No,4,0
468,Masters,2018,New Delhi,1,24,Male,Yes,2,1
2757,Bachelors,2015,New Delhi,3,30,Female,Yes,1,0
4331,Bachelors,2014,New Delhi,3,36,Female,No,5,0
937,Masters,2017,New Delhi,2,28,Male,No,2,0
3174,Bachelors,2013,Bangalore,3,41,Male,No,2,0
888,Bachelors,2017,Bangalore,1,27,Male,No,5,0
2597,PHD,2014,New Delhi,3,28,Female,No,0,0
3015,Masters,2017,New Delhi,3,36,Female,No,5,0
3092,Bachelors,2015,Bangalore,3,40,Female,No,2,0
838,Bachelors,2013,New Delhi,3,25,Female,No,3,0
1256,Bachelors,2013,Pune,2,28,Female,No,2,1
2006,Bachelors,2017,Pune,3,26,Female,No,4,1
2998,Bachelors,2012,Pune,3,31,Male,No,4,0
2269,Bachelors,2014,Bangalore,3,30,Female,No,2,0
3042,Bachelors,2017,Pune,3,32,Male,No,5,0
1842,Bachelors,2013,Pune,2,24,Male,Yes,2,1
3862,Bachelors,2014,New Delhi,3,38,Female,No,1,0
1600,Bachelors,2016,New Delhi,3,26,Female,No,4,0
1971,Masters,2012,New Delhi,3,27,Female,No,5,0
2094,Bachelors,2017,Bangalore,3,26,Male,No,4,1
2187,Masters,2018,Bangalore,3,28,Female,No,2,1
2395,Masters,2017,New Delhi,2,27,Male,No,5,1
1932,Bachelors,2015,Bangalore,3,25,Male,No,3,0
3141,Masters,2017,Pune,2,39,Female,No,3,0
3399,Bachelors,2018,Bangalore,3,32,Male,Yes,1,1
639,Bachelors,2018,Bangalore,3,27,Male,No,5,1
1991,Bachelors,2015,New Delhi,2,29,Female,No,1,1
1805,Bachelors,2016,Bangalore,3,26,Female,No,4,0
546,Masters,2015,Pune,3,28,Female,Yes,2,0
1164,Masters,2017,Pune,2,28,Female,No,4,0
3450,Bachelors,2014,Bangalore,3,34,Male,No,5,0
133,Masters,2016,New Delhi,3,27,Male,No,5,0
713,Bachelors,2014,Pune,2,24,Female,No,2,1
3175,Bachelors,2016,New Delhi,3,40,Female,No,1,1
1716,Masters,2017,New Delhi,2,28,Female,No,2,0
2196,Bachelors,2013,New Delhi,3,26,Female,No,4,0
929,Bachelors,2014,Bangalore,3,27,Male,No,5,0
1280,Bachelors,2014,Pune,3,25,Female,No,3,1
1709,Bachelors,2017,New Delhi,3,25,Female,No,3,0
1254,Bachelors,2016,Pune,3,24,Male,Yes,2,0
1584,Bachelors,2012,Bangalore,3,25,Male,No,3,0
2828,Bachelors,2012,New Delhi,3,27,Female,No,5,0
1729,Bachelors,2015,Pune,2,28,Female,No,5,1
3542,Bachelors,2018,Bangalore,3,41,Male,No,5,1
1356,Masters,2012,New Delhi,3,28,Male,No,2,1
453,Bachelors,2014,Bangalore,3,25,Female,No,3,0
3117,Bachelors,2016,Pune,2,37,Female,No,5,1
2854,Bachelors,2012,Bangalore,3,29,Male,No,4,0
899,Bachelors,2014,Bangalore,3,24,Male,No,2,0
1618,PHD,2018,Pune,3,26,Male,No,4,1
199,Bachelors,2015,Bangalore,3,28,Male,Yes,2,0
548,Masters,2014,Pune,2,27,Female,No,5,0
813,Bachelors,2016,New Delhi,3,28,Female,Yes,3,0
1401,Bachelors,2014,Bangalore,3,26,Male,No,4,0
511,Bachelors,2016,Bangalore,3,24,Male,No,2,0
1288,Bachelors,2015,Bangalore,3,24,Female,No,2,1
2405,Masters,2015,Pune,2,29,Female,No,1,0
1564,Bachelors,2018,Pune,2,28,Female,No,5,1
4375,Masters,2017,Pune,2,26,Female,No,4,0
481,Masters,2017,New Delhi,2,27,Male,No,5,1
2777,Bachelors,2016,Bangalore,3,28,Male,No,3,0
2954,Bachelors,2012,Pune,3,26,Male,No,4,0
1394,Bachelors,2013,Bangalore,3,26,Male,No,4,0
40,Bachelors,2014,Pune,3,30,Male,Yes,4,0
4361,Bachelors,2017,New Delhi,3,28,Female,No,1,1
1777,Bachelors,2016,Bangalore,3,25,Male,No,3,0
4107,PHD,2013,Bangalore,3,35,Male,No,3,1
3535,Bachelors,2013,Pune,3,36,Male,No,1,0
2477,Bachelors,2016,Bangalore,3,28,Male,No,1,0
2969,Bachelors,2014,Bangalore,1,28,Female,No,5,0
3344,Bachelors,2015,Pune,2,40,Female,No,2,1
2016,Bachelors,2012,Bangalore,3,26,Female,No,4,1
735,Masters,2016,New Delhi,3,24,Male,No,2,1
2949,Bachelors,2012,Bangalore,3,28,Female,No,3,0
538,Bachelors,2014,Bangalore,3,26,Male,Yes,4,0
2716,Masters,2018,Pune,3,26,Male,No,4,1
513,Bachelors,2015,Bangalore,3,28,Female,No,1,0
2724,Bachelors,2016,Pune,3,26,Male,No,4,0
3289,Masters,2017,New Delhi,2,40,Female,No,2,1
4289,PHD,2015,New Delhi,1,38,Male,No,5,0
3692,Masters,2017,Bangalore,3,38,Male,No,5,1
1686,Bachelors,2014,Pune,3,25,Male,No,3,1
1422,Bachelors,2017,Bangalore,1,25,Male,No,3,0
1988,Bachelors,2017,Bangalore,3,28,Male,No,2,0
449,Bachelors,2012,Pune,3,27,Male,No,5,0
2155,Bachelors,2012,Bangalore,1,27,Female,No,5,0
2963,Bachelors,2018,Bangalore,3,29,Male,No,1,1
1089,Bachelors,2016,New Delhi,3,28,Female,No,2,0
1767,Masters,2017,New Delhi,3,28,Male,No,1,1
250,Masters,2015,New Delhi,3,26,Female,No,4,1
3164,Masters,2017,New Delhi,3,38,Male,No,2,0
1695,Bachelors,2018,Bangalore,3,26,Male,No,4,1
1462,Bachelors,2016,New Delhi,3,28,Male,No,0,0
2119,Masters,2015,New Delhi,1,27,Male,Yes,5,1
1032,Masters,2017,Pune,2,25,Female,No,3,1
2235,Bachelors,2013,Bangalore,1,30,Male,No,1,0
2521,Masters,2014,Bangalore,3,30,Male,No,4,1
4428,Masters,2013,New Delhi,3,33,Female,No,2,0
3595,Bachelors,2017,Bangalore,3,40,Female,No,5,0
756,Bachelors,2012,Bangalore,3,27,Female,No,5,0
3224,Bachelors,2014,Bangalore,3,36,Female,No,3,0
2090,Bachelors,2014,Bangalore,3,26,Male,No,4,0
1902,Bachelors,2013,Bangalore,3,25,Male,No,3,0
3149,Masters,2017,New Delhi,3,33,Male,No,5,0
1793,Bachelors,2013,New Delhi,3,26,Female,No,4,0
3326,Masters,2014,New Delhi,3,33,Male,No,3,0
2736,Bachelors,2015,Pune,3,27,Male,No,5,0
3026,Bachelors,2018,Bangalore,3,34,Male,No,3,1
2458,PHD,2017,Bangalore,3,28,Female,No,1,0
4161,Bachelors,2013,Bangalore,3,24,Male,Yes,2,0
2002,Bachelors,2016,New Delhi,3,27,Female,Yes,5,0
2874,PHD,2016,Bangalore,3,30,Female,No,5,0
784,Bachelors,2015,Pune,2,25,Female,No,3,1
1050,Bachelors,2012,Pune,1,27,Female,No,5,1
3111,Masters,2017,Pune,2,41,Male,Yes,2,0
1638,Bachelors,2016,Bangalore,3,26,Male,No,4,0
1465,Bachelors,2017,Bangalore,3,24,Male,No,2,1
3736,Bachelors,2012,Pune,2,36,Female,No,5,1
837,Bachelors,2014,Bangalore,3,27,Male,No,5,0
447,Bachelors,2014,Bangalore,3,25,Male,Yes,3,0
1730,Bachelors,2015,New Delhi,2,27,Female,No,5,1
1480,Masters,2017,New Delhi,2,26,Male,Yes,4,1
1915,Bachelors,2012,New Delhi,3,25,Female,No,3,0
3734,Bachelors,2015,Bangalore,3,32,Female,No,5,0
2909,Bachelors,2014,Bangalore,3,30,Male,No,0,0
2528,Bachelors,2012,Bangalore,3,27,Female,No,5,0
2379,Bachelors,2015,Bangalore,3,29,Male,No,2,1
2351,Bachelors,2016,New Delhi,3,28,Female,No,2,0
1097,Masters,2017,New Delhi,1,26,Female,No,4,0
1702,Bachelors,2014,Pune,2,28,Female,No,0,1
3072,Bachelors,2016,Bangalore,3,39,Male,No,0,1
1309,Bachelors,2017,Bangalore,3,26,Female,No,4,0
226,Bachelors,2013,Pune,3,28,Male,No,2,0
4112,Masters,2018,Pune,3,40,Female,No,2,1
1389,Bachelors,2017,Pune,3,25,Female,No,3,1
3437,Bachelors,2015,Bangalore,3,36,Male,No,1,0
3137,Bachelors,2016,New Delhi,3,34,Male,No,1,0
2264,Bachelors,2015,New Delhi,3,26,Female,No,4,0
229,Bachelors,2014,Pune,2,27,Female,No,5,1
130,Masters,2013,Pune,1,24,Male,No,2,1
2013,Masters,2017,Pune,2,26,Female,No,4,0
1762,Bachelors,2013,Bangalore,2,24,Female,No,2,1
4194,Bachelors,2015,Bangalore,3,30,Male,No,2,0
4023,Bachelors,2016,Pune,2,36,Female,No,0,1
2010,Bachelors,2018,Bangalore,3,26,Female,Yes,4,1
2929,Bachelors,2015,Pune,3,29,Male,No,0,0
1690,Bachelors,2015,Bangalore,3,25,Male,No,3,0
2786,Masters,2014,New Delhi,3,28,Female,No,3,0
2005,Bachelors,2015,Pune,2,28,Female,No,2,1
4481,Masters,2018,New Delhi,3,26,Male,No,4,1
2086,Masters,2017,Pune,2,27,Male,No,5,1
1839,PHD,2014,Pune,3,24,Male,No,2,0
480,Masters,2013,New Delhi,2,25,Male,No,3,1
395,Bachelors,2016,Bangalore,3,25,Male,No,3,1
2820,Bachelors,2014,Pune,3,29,Female,No,1,1
2389,Bachelors,2015,Pune,2,29,Female,Yes,1,1
4248,Bachelors,2012,Bangalore,3,32,Female,No,0,0
1159,Bachelors,2013,Bangalore,3,28,Male,No,3,0
1168,Bachelors,2016,Bangalore,3,28,Female,No,5,0
2194,Masters,2013,New Delhi,3,26,Male,No,4,1
2082,Bachelors,2013,Pune,2,29,Female,No,1,1
4108,Bachelors,2015,Bangalore,3,28,Male,No,0,1
2044,Bachelors,2015,Bangalore,3,28,Male,No,2,0
4033,Bachelors,2014,Pune,3,37,Male,No,4,0
4145,Bachelors,2014,Bangalore,3,22,Male,No,0,1
2416,Bachelors,2015,Pune,2,27,Female,Yes,5,1
4503,Bachelors,2015,Bangalore,3,28,Male,No,2,0
1471,Bachelors,2015,Pune,2,26,Female,No,4,1
2465,Bachelors,2013,New Delhi,3,26,Male,No,4,0
3674,Masters,2016,Bangalore,3,32,Male,No,1,1
1586,Bachelors,2015,Pune,1,24,Female,No,2,1
2940,Bachelors,2012,New Delhi,3,27,Female,No,5,1
592,Masters,2016,New Delhi,3,27,Male,No,5,1
76,Bachelors,2015,Bangalore,3,40,Male,No,0,1
3449,Bachelors,2014,Bangalore,3,35,Female,No,4,0
1115,Bachelors,2017,Bangalore,1,26,Female,No,4,0
1892,Bachelors,2016,Bangalore,3,27,Female,No,5,0
3905,Masters,2012,New Delhi,3,34,Female,No,3,0
2437,Bachelors,2014,New Delhi,3,28,Female,No,2,0
2467,PHD,2013,New Delhi,3,27,Male,No,5,0
111,Bachelors,2015,Bangalore,3,27,Female,No,5,0
4077,Bachelors,2017,Bangalore,3,28,Male,Yes,3,0
242,Bachelors,2017,New Delhi,3,24,Male,No,2,1
2951,Masters,2017,New Delhi,3,27,Male,No,5,0
1123,Bachelors,2015,New Delhi,2,25,Female,No,3,1
3816,Bachelors,2017,Bangalore,3,34,Female,No,5,0
2424,Bachelors,2012,Bangalore,3,26,Male,No,4,0
942,Bachelors,2016,Bangalore,3,28,Male,No,3,0
3229,Bachelors,2015,Bangalore,3,39,Male,Yes,2,0
1416,Masters,2015,Pune,2,26,Female,Yes,4,1
3811,Bachelors,2012,New Delhi,3,34,Female,No,4,0
3981,Bachelors,2018,Bangalore,3,38,Male,No,6,1
3179,Bachelors,2017,New Delhi,3,33,Female,No,2,0
2537,Bachelors,2017,Bangalore,3,28,Male,No,4,0
4391,Masters,2017,New Delhi,2,26,Female,No,4,0
3272,Bachelors,2017,Bangalore,3,41,Male,No,1,0
744,Bachelors,2015,Bangalore,3,27,Female,No,5,0
1228,Bachelors,2017,Bangalore,3,27,Male,No,5,0
251,Bachelors,2016,Bangalore,1,28,Female,No,2,0
363,Bachelors,2017,New Delhi,3,27,Female,No,5,0
2709,PHD,2017,New Delhi,3,27,Male,No,5,0
3360,PHD,2018,New Delhi,3,37,Female,No,2,1
135,Masters,2017,New Delhi,2,24,Male,No,2,0
4547,Bachelors,2017,Bangalore,3,25,Female,No,3,0
3374,Bachelors,2014,Pune,3,34,Female,No,2,1
3112,Bachelors,2015,Pune,2,35,Female,Yes,2,1
367,Bachelors,2015,Bangalore,3,24,Male,No,2,0
3004,Bachelors,2017,New Delhi,2,32,Male,No,0,0
877,Bachelors,2015,Bangalore,3,28,Male,Yes,2,0
4434,Masters,2015,Pune,3,27,Female,No,5,1
95,Bachelors,2014,Bangalore,3,39,Male,No,3,1
3968,Bachelors,2012,Bangalore,3,40,Female,No,5,0
1464,Bachelors,2014,Bangalore,3,27,Male,No,5,0
521,Bachelors,2016,Bangalore,3,27,Female,No,5,0
1727,Bachelors,2014,New Delhi,3,24,Female,No,2,0
2426,Bachelors,2015,Pune,3,29,Female,No,2,1
1763,Masters,2017,New Delhi,2,25,Male,No,3,0
1296,Bachelors,2015,Pune,2,24,Female,Yes,2,1
577,Bachelors,2017,Pune,2,25,Female,No,3,1
159,Bachelors,2015,Bangalore,3,25,Male,No,3,1
1629,Bachelors,2017,Pune,3,28,Female,No,4,1
1650,Bachelors,2017,New Delhi,3,27,Male,No,5,0
1281,Bachelors,2015,Pune,3,27,Female,No,5,1
2615,PHD,2013,New Delhi,3,30,Female,No,2,0
2088,Bachelors,2016,New Delhi,3,29,Female,No,1,0
117,Bachelors,2015,Bangalore,3,28,Male,No,2,0
2482,Bachelors,2016,Bangalore,3,27,Male,No,5,0
2191,Masters,2017,New Delhi,3,28,Male,No,2,0
1495,Bachelors,2017,Pune,2,26,Female,No,4,1
4408,Bachelors,2013,Pune,2,33,Female,Yes,4,1
2984,Masters,2014,New Delhi,3,26,Male,Yes,4,1
4202,Masters,2013,Bangalore,2,29,Male,No,1,1
4028,Bachelors,2017,Bangalore,3,34,Male,No,5,0
1133,Bachelors,2017,Bangalore,3,24,Male,No,2,0
145,Bachelors,2013,Bangalore,3,27,Female,No,5,0
2388,Bachelors,2014,New Delhi,3,27,Female,No,5,0
1269,Bachelors,2014,New Delhi,3,28,Male,No,5,0
1162,Bachelors,2015,New Delhi,3,28,Male,No,1,0
2912,Bachelors,2013,New Delhi,3,28,Female,No,1,0
2054,Bachelors,2015,Pune,2,26,Female,No,4,1
1386,Bachelors,2015,Bangalore,3,28,Male,No,5,0
555,Masters,2017,New Delhi,2,25,Male,No,3,0
416,Bachelors,2012,Pune,3,27,Female,No,5,0
4055,Masters,2017,New Delhi,2,23,Male,No,1,1
667,Bachelors,2017,Bangalore,3,26,Female,No,4,0
2787,Bachelors,2013,Pune,3,26,Male,No,4,0
4498,Bachelors,2018,New Delhi,3,36,Female,Yes,2,1
524,Bachelors,2013,Bangalore,3,25,Male,No,3,0
414,Bachelors,2015,Pune,2,26,Female,Yes,4,1
1267,Bachelors,2014,New Delhi,3,24,Male,No,2,0
3914,Bachelors,2015,Pune,1,38,Female,No,1,1
740,Masters,2014,New Delhi,3,24,Male,No,2,1
2115,Masters,2016,Bangalore,3,29,Male,No,1,0
2289,Bachelors,2017,Bangalore,3,29,Male,No,1,0
1821,Bachelors,2016,Bangalore,3,26,Male,Yes,4,0
4453,Bachelors,2012,Bangalore,3,26,Male,No,4,0
2319,Bachelors,2015,Bangalore,3,30,Male,No,1,0
2869,Bachelors,2012,Pune,2,27,Female,No,5,1
4490,Bachelors,2012,Pune,3,39,Male,No,4,0
2070,Bachelors,2013,Bangalore,3,27,Female,No,5,0
2144,Bachelors,2013,Bangalore,3,26,Male,No,4,0
794,Bachelors,2012,Bangalore,3,24,Male,No,2,0
3780,Bachelors,2014,Bangalore,3,40,Female,No,4,0
4049,Bachelors,2014,Bangalore,3,22,Male,No,0,0
4405,Bachelors,2016,Bangalore,3,23,Male,No,1,0
998,Bachelors,2016,New Delhi,3,28,Female,No,5,0
3585,Bachelors,2017,Bangalore,3,35,Female,No,3,0
3724,Bachelors,2018,Pune,3,35,Female,No,0,1
4226,Bachelors,2016,Bangalore,3,22,Male,No,0,0
79,Bachelors,2012,Bangalore,3,39,Male,No,1,0
1903,Bachelors,2017,Bangalore,3,25,Male,No,3,0
3313,PHD,2014,Bangalore,3,39,Male,No,1,0
274,Masters,2013,New Delhi,3,25,Male,No,3,0
761,Bachelors,2014,Bangalore,3,24,Male,No,2,0
3671,Bachelors,2015,Pune,1,31,Female,No,3,1
3002,Bachelors,2014,Pune,3,31,Male,Yes,1,0
3087,Bachelors,2016,Bangalore,3,32,Male,No,1,0
3316,Bachelors,2015,Bangalore,3,39,Female,No,3,1
3909,Bachelors,2016,Bangalore,3,31,Female,No,2,0
80,PHD,2015,New Delhi,1,37,Male,No,1,0
2407,Bachelors,2013,Bangalore,3,26,Male,No,4,0
4389,Bachelors,2016,Pune,3,40,Male,No,2,0
4027,Bachelors,2012,Bangalore,3,29,Male,No,4,0
4021,Bachelors,2012,Bangalore,3,38,Male,No,3,0
4355,Masters,2017,Pune,2,27,Male,No,5,0
3508,Bachelors,2015,Pune,2,36,Female,Yes,1,1
2926,Bachelors,2013,Bangalore,3,29,Female,No,3,0
304,Bachelors,2015,Pune,3,26,Female,Yes,4,1
1461,Bachelors,2012,Pune,3,24,Male,No,2,0
3661,Bachelors,2015,New Delhi,3,33,Female,No,2,0
3383,Masters,2017,New Delhi,3,40,Female,No,0,0
1107,Bachelors,2016,Bangalore,3,28,Male,Yes,4,0
3744,Bachelors,2015,Bangalore,3,34,Male,No,0,0
3201,Bachelors,2015,Bangalore,3,36,Female,No,5,0
2397,Masters,2017,New Delhi,2,28,Female,No,1,1
2959,Bachelors,2014,Bangalore,3,30,Female,No,2,0
2518,Bachelors,2017,New Delhi,3,30,Female,Yes,3,0
440,Masters,2017,Pune,2,27,Male,No,5,1
1469,Bachelors,2015,Pune,3,25,Male,No,3,0
2135,Bachelors,2016,Bangalore,3,28,Male,No,2,1
1933,Bachelors,2014,Bangalore,3,26,Male,No,4,0
649,Bachelors,2015,Bangalore,3,27,Male,No,5,0
3876,Bachelors,2014,Bangalore,3,36,Male,Yes,3,0
2409,Bachelors,2017,Bangalore,3,27,Male,Yes,5,0
3143,Bachelors,2012,Bangalore,3,37,Male,No,4,0
2225,Masters,2017,Pune,2,27,Male,Yes,5,1
2795,Bachelors,2013,Pune,2,26,Male,Yes,4,0
518,Bachelors,2012,Pune,3,28,Male,No,3,0
3475,Bachelors,2012,Bangalore,3,41,Male,Yes,0,0
552,Bachelors,2013,Bangalore,1,28,Male,No,3,1
960,Bachelors,2015,Bangalore,3,26,Male,No,4,0
2081,Bachelors,2013,Bangalore,3,28,Female,No,1,1
3752,Bachelors,2017,Bangalore,3,41,Female,No,2,0
4227,Masters,2015,Pune,2,26,Female,No,4,1
98,Bachelors,2014,Bangalore,3,27,Male,No,5,1
1868,Bachelors,2013,Pune,2,26,Male,Yes,4,0
4197,Bachelors,2016,Bangalore,3,32,Male,No,4,0
2049,Masters,2012,New Delhi,3,26,Female,No,4,1
3566,Masters,2013,New Delhi,2,32,Male,No,2,1
3246,Bachelors,2014,Bangalore,3,35,Male,No,1,0
1788,Masters,2013,New Delhi,3,28,Female,No,2,0
1611,Bachelors,2012,Bangalore,3,27,Male,Yes,5,0
4299,Bachelors,2018,Pune,3,32,Female,No,1,1
4109,Bachelors,2012,Bangalore,3,39,Male,No,3,0
3629,Bachelors,2014,Bangalore,3,36,Male,No,0,0
4,Masters,2016,Bangalore,3,27,Male,No,5,1
408,Bachelors,2015,Bangalore,3,28,Male,No,2,0
